fid,aspect,elv,flowAcc,planCurv,profCurv,riverProx,roadProx,slope,SPI,TPI,TRI,TWI,xcoord,ycoord,lithology_0,lithology_6,lithology_10,lithology_17,lithology_53,lithology_57,lithology_79,lithology_82,lithology_110,lithology_151,lithology_165,lithology_197,lithology_232,lithology_237,lithology_243,lithology_278,lithology_307,lithology_315,lithology_316,lithology_360,lithology_375,lithology_404,lithology_424,lithology_427,lithology_429,lithology_434,lithology_443,lithology_481,lithology_488,lithology_490,lithology_547,lithology_573,lithology_591,lithology_679,lithology_686,lithology_785,lithology_792,lithology_803,lithology_808,lithology_816,lithology_835,soil_0,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_15,soil_16,soil_17
9082,0.15362225338309263,0.3943361710532878,0.0034056684294449207,0.4989295014511738,0.4989295014511738,0.31886531351987973,0.16333889727408912,0.42252775021531164,0.2590388534776137,0.5662344704464551,0.010078245029553833,0.4931842381908867,3469370.7972,623823.929299998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9083,0.25002246634710723,0.0,0.001141481924662357,0.4906674591244438,0.4906674591244438,0.10644384636644745,0.15644341329240352,0.9766243911480451,0.2590195615242485,0.37579615078646156,0.31984629233345835,0.419234515946503,3451439.9622,623848.465300003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9084,0.3597190265374193,0.27717640034390323,0.00013189697451523668,0.5159346428113202,0.5159346428113202,0.27968180474355725,0.0,0.14389805440528655,0.2590278567777685,0.568106862431693,0.0035845285689091225,0.30840814050324394,3474733.7185,623897.410799998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9085,0.24375649616546052,0.20176860957732534,0.003360377817606614,0.4891712189955601,0.4891712189955601,0.2646539595288607,0.0,0.35064050101690547,0.2590315377597356,0.5645700763614235,0.007433767028293937,0.4551172996611366,3475351.4039,623974.700899997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9086,0.2503748488820235,0.1605873256613539,0.0015441600922729295,0.4952445803003985,0.4952445803003985,0.04556713137952984,0.1568427570845052,0.34353450570854077,0.2589886064141687,0.5694418205564351,0.0077905092643344494,0.7151131972414002,3504293.9532,624026.073800002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9087,0.22767635658586102,0.19697982396683567,0.0008972254387752351,0.49792061524970976,0.49792061524970976,0.2631595723884097,0.0,0.3661231429646806,0.25899978439085525,0.5685711364182905,0.008163521385142382,0.6988895813056863,3475394.0356,624063.223400001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9088,0.04907590191786294,0.19473273333327887,0.006013597217117047,0.4850165825300558,0.4850165825300558,0.26401455000341867,0.0,0.3183528517396823,0.258997902086264,0.5644999787428601,0.0066419108271153085,0.7730504161621602,3475331.9177,624120.8117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9089,0.153406862578865,0.1936738747540182,0.014035782670094742,0.4837705283580755,0.4837705283580755,0.2644472029113489,0.0,0.28132110860530074,0.2590829213023283,0.563946689102809,0.005743168325974209,0.4986644897709361,3475291.7209,624149.482600005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9090,0.07950749634180045,0.18640679003795566,0.00461876026317728,0.49438531226672366,0.49438531226672366,0.26393373002612625,0.0,0.3513256532023811,0.25878957158556004,0.5650468245820817,0.0074673048566438385,0.7722503959196847,3475305.9498,624204.567899999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9091,0.2772965269570727,0.2089644507753802,0.0037784473700103855,0.4957715225390053,0.4957715225390053,0.046305399121163875,0.1621858961644588,0.34134181709242306,0.25901049831586537,0.5682767079745346,0.007280684339953739,0.7476910465438205,3504044.5489,624210.752099999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9092,0.147580438000512,0.1907471738227095,0.012934009315736966,0.487442069525943,0.487442069525943,0.26571829386788953,0.003954577630580678,0.3655110682451876,0.2590150464685415,0.5645527015036242,0.007840611816844794,0.7094436448697332,3475192.7277,624344.671700001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9093,0.39055311298792117,0.2716502432975359,0.00044306779401302265,0.48989181293649436,0.48989181293649436,0.0356231714991732,0.0,0.33986066319279407,0.25906022989422595,0.5725290931544583,0.00809491109855834,0.28211688591636674,3457885.4371,624370.603900005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9094,0.17638547419252534,0.18679361959690569,0.014239842228542555,0.48542876977337446,0.48542876977337446,0.2654742449820352,0.0,0.3933019545311928,0.25858845834598787,0.5636717159789071,0.008621012622475268,0.8040246300044644,3475172.4582,624372.770699996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9095,0.17964220434711076,0.1906817699373253,0.00917630733647315,0.4932281733527434,0.4932281733527434,0.2659312618509484,0.003954577630580678,0.32447156125944654,0.2590083391962247,0.5651576582301981,0.006905047965417715,0.7869509407105173,3475158.8982,624387.617600002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9096,0.2462433936222699,0.3721313470659645,0.0029002859091294235,0.4905298435692793,0.4905298435692793,0.11212472999819918,0.13931118445622162,0.27065340726259857,0.2587300635964758,0.5651859214047235,0.005512881057437944,0.7375369470115867,3493426.1945,624393.608900002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9097,0.15183243792929785,0.18818920983418716,0.006928247167278471,0.4954431905956955,0.4954431905956955,0.26569152240088056,0.0,0.32944925848673295,0.25918862976080337,0.5658715641904737,0.007084635067021635,0.41081298704135893,3475158.567,624414.960399996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9098,0.15602009084882074,0.17855658214703402,0.0038360470730030125,0.4999922097309629,0.4999922097309629,0.2649834026534568,0.0,0.3611992618108161,0.25901293615273385,0.5667482537925491,0.00861675545906522,0.7542772254036982,3475133.2954,624515.586100001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9099,0.3081590566508008,0.2902711310692224,0.0008538553339512305,0.48854316562335137,0.48854316562335137,0.03830169348788868,0.005592617222910882,0.35021333995583515,0.2590450669286983,0.5760167189561974,0.008590136284298607,0.32778637019090834,3457957.4189,624517.5087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
