fid,aspect,elv,flowAcc,planCurv,profCurv,riverProx,roadProx,slope,SPI,TPI,TRI,TWI,xcoord,ycoord,lithology_0,lithology_6,lithology_10,lithology_11,lithology_17,lithology_53,lithology_57,lithology_79,lithology_82,lithology_110,lithology_151,lithology_165,lithology_197,lithology_229,lithology_232,lithology_237,lithology_243,lithology_278,lithology_298,lithology_307,lithology_315,lithology_316,lithology_360,lithology_404,lithology_424,lithology_427,lithology_429,lithology_434,lithology_443,lithology_488,lithology_490,lithology_547,lithology_570,lithology_573,lithology_591,lithology_629,lithology_679,lithology_685,lithology_686,lithology_785,lithology_792,lithology_803,lithology_808,lithology_816,lithology_835,soil_-99999,soil_0,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_14,soil_15,soil_16,soil_17
9545,0.9735273521417636,0.1934852033954287,0.001637533162932268,0.48767567748099455,0.48767567748099455,0.18903907045229335,0.632262657909904,0.18491269102947602,0.25898796782831335,0.5627248456837531,0.00391718645539953,0.7629790471481454,3656326.42275016,565520.224039432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9546,0.9484934830637645,0.26691649366328163,0.003207206292857061,0.4888296404575179,0.4888296404575179,0.7140347971290972,0.0,0.172346026582596,0.2587597322779504,0.5626119126974558,0.003745521865312272,0.7437676842243868,3518115.87838301,518943.877938928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9547,0.1290346168258526,0.13676756663942868,0.0015548468767872703,0.4638398124498403,0.4638398124498403,0.20682636296138648,0.44567581816449414,0.9960499988771089,0.25898920410095383,0.3204293844147491,0.6499277611085773,0.6994540845854333,3398351.88305866,493973.205108846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9548,0.2082868392986426,0.7300752144681919,0.0004536327434639432,0.49244670709404353,0.49244670709404353,0.11148137216287453,0.09433139391922112,0.2171978092996586,0.2589945882053047,0.5661051976595671,0.004434937553898066,0.6805085885108924,3530518.93483984,552732.570772497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9549,0.1963553862431348,0.6350305013232386,0.02458549568347815,0.49780031130637653,0.49780031130637653,0.005229661705077627,0.35569222094826675,0.24852693618184862,0.2585568092030486,0.5621817212091956,0.004996305348693648,0.8503330260551354,3489450.98609803,440675.400757031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9550,0.1225962492221556,0.1455081648309047,0.005503427983376108,0.49193572557478704,0.49193572557478704,0.26881275766333246,0.03894807305758733,0.2302557465028899,0.2590465122768369,0.5638556667019956,0.004685652675163886,0.4810432235386438,3465472.23735645,631227.961731609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9551,0.8408789174103157,0.4445332023070024,0.011184567119747649,0.4840696391988611,0.4840696391988611,0.1939534763905514,0.14042927768073074,0.14763622310843702,0.2589785474210657,0.5636491268309255,0.002929669827444809,0.7942597095785486,3564884.82511286,570814.062980241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9552,0.4209291826827707,0.08202071368916444,0.4705091473089387,0.4727554340491712,0.4727554340491712,0.14214870153569995,0.2893335080034999,0.10701951226908167,0.2678243030891523,0.5621670212255924,0.0023137480462591354,0.5902712321192043,3364853.66016596,502653.554784927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9553,0.24525171634414009,0.23734496287632847,5.0229793869422616e-05,0.5248860072456887,0.5248860072456887,0.08936449906059127,0.053056225318963396,0.048042216796598924,0.25901607540608373,0.5669740095989866,0.0015227890297552713,0.39213293725003123,3477871.93747431,469350.309567451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9554,0.4271624918824416,0.2511054527006149,0.0018059378203582111,0.47453842408161706,0.47453842408161706,0.020602478082065147,0.0373074099996578,0.06576599576856074,0.2590482607083607,0.5662415065273038,0.001596827596468923,0.38006070530370833,3575214.42731095,448478.173219363,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9555,0.10716449689794844,0.17172618925655123,0.0020336551169423014,0.4953697157932082,0.4953697157932082,0.3192972923261227,0.14540805628128606,0.3029255487593975,0.25908877191925206,0.5636242519699152,0.0063413467884691245,0.369114282463006,3385780.41600802,487290.388082987,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9556,0.5658571716818883,0.5800534541529418,0.018491203360464926,0.49294564640886773,0.49294564640886773,0.14697489645316583,0.3330543216776393,0.10445685691623946,0.25979215077575596,0.5635213459817375,0.002164646605375261,0.42018535231056175,3506153.07973318,610301.422717416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9557,0.7172284666421352,0.5908525535791399,0.0029058993468662384,0.4932550116528866,0.4932550116528866,0.5057058855818316,0.007909155261161356,0.14820933533395908,0.2590306669365645,0.5621418491976329,0.0038261634914762642,0.4423882415552305,3560699.77584096,522435.918585594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9558,0.4599590349474613,0.0062099645800668835,0.001146814449003074,0.48543903676605393,0.48543903676605393,0.5309737206272227,0.008842704534108854,0.04171794338936205,0.2590345430238359,0.5638850338853814,0.0011139361438165566,0.34922722840181547,3455780.32367145,433487.103486768,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9559,0.676755130381112,0.24678625551281802,0.0008230639208757166,0.4888447403985005,0.4888447403985005,0.5505192027495645,0.16102465836283378,0.08518222482958694,0.25900171541880995,0.5657059100473939,0.00180641582718172,0.690377071875214,3504977.40889833,502922.424980272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9560,0.9180169930362803,0.5805182889097804,0.001133503729992987,0.49210264523788777,0.49210264523788777,0.3109780348780213,0.1266082593685429,0.21454486348803806,0.25903526657812886,0.5654471348303856,0.0042730737792868925,0.364418887704544,3440695.39150709,603809.077341788,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
